sample_id,piece_id,cavity_id,shape_family,is_mvp,rotation_deg,label,split,heldout_family_fold,cavity_source,piece_height_mm,cavity_depth_mm,p_mask_area_px,c_mask_area_px,iou
24592,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,40,0,train,4,zero_clearance,53.203,93.117,1512,1496,0.552895
24593,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,50,0,val,4,zero_clearance,53.203,93.117,1512,1496,0.501149
24594,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,60,0,train,4,zero_clearance,53.203,93.117,1528,1496,0.455567
24595,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,70,0,train,4,zero_clearance,53.203,93.117,1510,1496,0.392273
24596,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,80,0,train,4,zero_clearance,53.203,93.117,1524,1496,0.366622
24597,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,90,0,test,4,zero_clearance,53.203,93.117,1496,1496,0.362748
24598,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,100,0,train,4,zero_clearance,53.203,93.117,1524,1496,0.366622
24599,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,110,0,train,4,zero_clearance,53.203,93.117,1510,1496,0.392273
24600,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,120,0,val,4,zero_clearance,53.203,93.117,1528,1496,0.455567
24601,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,130,0,test,4,zero_clearance,53.203,93.117,1512,1496,0.501149
24602,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,140,0,val,4,zero_clearance,53.203,93.117,1512,1496,0.552895
24603,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,150,0,val,4,zero_clearance,53.203,93.117,1528,1496,0.609217
24604,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,160,0,val,4,zero_clearance,53.203,93.117,1510,1496,0.678463
24605,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,170,0,train,4,zero_clearance,53.203,93.117,1524,1496,0.767716
24606,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,180,1,train,4,zero_clearance,53.203,93.117,1496,1496,1.0
24607,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,190,0,train,4,zero_clearance,53.203,93.117,1524,1496,0.767716
24608,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,200,0,train,4,zero_clearance,53.203,93.117,1510,1496,0.678463
24609,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,210,0,train,4,zero_clearance,53.203,93.117,1528,1496,0.609217
24610,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,220,0,test,4,zero_clearance,53.203,93.117,1512,1496,0.552895
24611,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,230,0,train,4,zero_clearance,53.203,93.117,1512,1496,0.501149
24612,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,240,0,train,4,zero_clearance,53.203,93.117,1528,1496,0.455567
24613,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,250,0,train,4,zero_clearance,53.203,93.117,1510,1496,0.392273
24614,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,260,0,val,4,zero_clearance,53.203,93.117,1524,1496,0.366622
24615,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,270,0,train,4,zero_clearance,53.203,93.117,1496,1496,0.362748
24616,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,280,0,train,4,zero_clearance,53.203,93.117,1524,1496,0.366622
24617,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,290,0,train,4,zero_clearance,53.203,93.117,1510,1496,0.392273
24618,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,300,0,train,4,zero_clearance,53.203,93.117,1528,1496,0.455567
24619,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,310,0,train,4,zero_clearance,53.203,93.117,1512,1496,0.501149
24620,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,320,0,train,4,zero_clearance,53.203,93.117,1512,1496,0.552895
24621,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,330,0,test,4,zero_clearance,53.203,93.117,1528,1496,0.609217
24622,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,340,0,train,4,zero_clearance,53.203,93.117,1510,1496,0.678463
24623,rounded_rectangle_017,rounded_rectangle_017_cav04,rounded_rectangle,False,350,0,train,4,zero_clearance,53.203,93.117,1524,1496,0.767716
24624,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,0,0,train,4,shallow_depth,53.203,4.045,1496,1552,0.950021
24625,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,10,0,train,4,shallow_depth,53.203,4.045,1524,1552,0.760204
24626,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,20,0,test,4,shallow_depth,53.203,4.045,1510,1552,0.671933
24627,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,30,0,train,4,shallow_depth,53.203,4.045,1528,1552,0.602674
24628,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,40,0,train,4,shallow_depth,53.203,4.045,1512,1552,0.545168
24629,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,50,0,train,4,shallow_depth,53.203,4.045,1512,1552,0.491186
24630,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,60,0,val,4,shallow_depth,53.203,4.045,1528,1552,0.442332
24631,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,70,0,train,4,shallow_depth,53.203,4.045,1510,1552,0.382133
24632,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,80,0,train,4,shallow_depth,53.203,4.045,1524,1552,0.35807
24633,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,90,0,train,4,shallow_depth,53.203,4.045,1496,1552,0.354353
24634,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,100,0,train,4,shallow_depth,53.203,4.045,1524,1552,0.35807
24635,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,110,0,train,4,shallow_depth,53.203,4.045,1510,1552,0.382133
24636,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,120,0,train,4,shallow_depth,53.203,4.045,1528,1552,0.442332
24637,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,130,0,train,4,shallow_depth,53.203,4.045,1512,1552,0.491186
24638,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,140,0,train,4,shallow_depth,53.203,4.045,1512,1552,0.545168
24639,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,150,0,train,4,shallow_depth,53.203,4.045,1528,1552,0.602674
24640,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,160,0,train,4,shallow_depth,53.203,4.045,1510,1552,0.671933
24641,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,170,0,train,4,shallow_depth,53.203,4.045,1524,1552,0.760204
24642,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,180,0,train,4,shallow_depth,53.203,4.045,1496,1552,0.950021
24643,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,190,0,train,4,shallow_depth,53.203,4.045,1524,1552,0.760204
24644,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,200,0,train,4,shallow_depth,53.203,4.045,1510,1552,0.671933
24645,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,210,0,train,4,shallow_depth,53.203,4.045,1528,1552,0.602674
24646,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,220,0,train,4,shallow_depth,53.203,4.045,1512,1552,0.545168
24647,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,230,0,train,4,shallow_depth,53.203,4.045,1512,1552,0.491186
24648,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,240,0,test,4,shallow_depth,53.203,4.045,1528,1552,0.442332
24649,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,250,0,train,4,shallow_depth,53.203,4.045,1510,1552,0.382133
24650,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,260,0,test,4,shallow_depth,53.203,4.045,1524,1552,0.35807
24651,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,270,0,train,4,shallow_depth,53.203,4.045,1496,1552,0.354353
24652,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,280,0,test,4,shallow_depth,53.203,4.045,1524,1552,0.35807
24653,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,290,0,train,4,shallow_depth,53.203,4.045,1510,1552,0.382133
24654,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,300,0,train,4,shallow_depth,53.203,4.045,1528,1552,0.442332
24655,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,310,0,val,4,shallow_depth,53.203,4.045,1512,1552,0.491186
24656,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,320,0,val,4,shallow_depth,53.203,4.045,1512,1552,0.545168
24657,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,330,0,train,4,shallow_depth,53.203,4.045,1528,1552,0.602674
24658,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,340,0,val,4,shallow_depth,53.203,4.045,1510,1552,0.671933
24659,rounded_rectangle_017,rounded_rectangle_017_cav05,rounded_rectangle,False,350,0,train,4,shallow_depth,53.203,4.045,1524,1552,0.760204
24660,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,0,0,train,4,other_piece_no_clearance,53.203,16.691,1496,1260,0.386764
24661,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,10,0,train,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.361678
24662,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,20,0,test,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.351069
24663,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,30,0,train,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.345762
24664,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,40,0,train,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.347946
24665,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,50,0,val,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.360379
24666,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,60,0,train,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.387046
24667,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,70,0,train,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.429931
24668,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,80,0,val,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.506773
24669,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,90,0,val,4,other_piece_no_clearance,53.203,16.691,1496,1260,0.564067
24670,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,100,0,train,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.589294
24671,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,110,0,train,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.604135
24672,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,120,0,val,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.617636
24673,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,130,0,train,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.637775
24674,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,140,0,train,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.630086
24675,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,150,0,train,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.55287
24676,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,160,0,train,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.476633
24677,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,170,0,train,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.420811
24678,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,180,0,test,4,other_piece_no_clearance,53.203,16.691,1496,1260,0.386764
24679,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,190,0,train,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.361678
24680,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,200,0,train,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.351069
24681,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,210,0,train,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.345762
24682,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,220,0,val,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.347946
24683,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,230,0,val,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.360379
24684,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,240,0,train,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.387046
24685,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,250,0,train,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.429931
24686,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,260,0,train,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.506773
24687,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,270,0,test,4,other_piece_no_clearance,53.203,16.691,1496,1260,0.564067
24688,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,280,0,test,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.589294
24689,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,290,0,val,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.604135
24690,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,300,0,train,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.617636
24691,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,310,0,train,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.637775
24692,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,320,0,train,4,other_piece_no_clearance,53.203,16.691,1512,1260,0.630086
24693,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,330,0,train,4,other_piece_no_clearance,53.203,16.691,1528,1260,0.55287
24694,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,340,0,train,4,other_piece_no_clearance,53.203,16.691,1510,1260,0.476633
24695,rounded_rectangle_017,rounded_rectangle_017_cav06,rounded_rectangle,False,350,0,val,4,other_piece_no_clearance,53.203,16.691,1524,1260,0.420811
24696,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,0,1,test,4,matching_clearance,21.695,77.455,3536,3556,0.982038
24697,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,10,0,train,4,matching_clearance,21.695,77.455,3475,3556,0.787831
24698,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,20,0,train,4,matching_clearance,21.695,77.455,3464,3556,0.681992
24699,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,30,0,train,4,matching_clearance,21.695,77.455,3516,3556,0.605647
24700,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,40,0,train,4,matching_clearance,21.695,77.455,3416,3556,0.540661
24701,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,50,0,train,4,matching_clearance,21.695,77.455,3416,3556,0.47407
24702,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,60,0,test,4,matching_clearance,21.695,77.455,3516,3556,0.40847
24703,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,70,0,train,4,matching_clearance,21.695,77.455,3464,3556,0.361456
24704,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,80,0,train,4,matching_clearance,21.695,77.455,3475,3556,0.337167
24705,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,90,0,val,4,matching_clearance,21.695,77.455,3536,3556,0.333416
24706,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,100,0,val,4,matching_clearance,21.695,77.455,3475,3556,0.337167
24707,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,110,0,train,4,matching_clearance,21.695,77.455,3464,3556,0.361456
24708,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,120,0,val,4,matching_clearance,21.695,77.455,3516,3556,0.40847
24709,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,130,0,train,4,matching_clearance,21.695,77.455,3416,3556,0.47407
24710,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,140,0,train,4,matching_clearance,21.695,77.455,3416,3556,0.540661
24711,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,150,0,train,4,matching_clearance,21.695,77.455,3516,3556,0.605647
24712,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,160,0,train,4,matching_clearance,21.695,77.455,3464,3556,0.681992
24713,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,170,0,train,4,matching_clearance,21.695,77.455,3475,3556,0.787831
24714,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,180,1,train,4,matching_clearance,21.695,77.455,3536,3556,0.982038
24715,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,190,0,train,4,matching_clearance,21.695,77.455,3475,3556,0.787831
24716,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,200,0,train,4,matching_clearance,21.695,77.455,3464,3556,0.681992
24717,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,210,0,train,4,matching_clearance,21.695,77.455,3516,3556,0.605647
24718,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,220,0,train,4,matching_clearance,21.695,77.455,3416,3556,0.540661
24719,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,230,0,train,4,matching_clearance,21.695,77.455,3416,3556,0.47407
24720,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,240,0,train,4,matching_clearance,21.695,77.455,3516,3556,0.40847
24721,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,250,0,train,4,matching_clearance,21.695,77.455,3464,3556,0.361456
24722,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,260,0,train,4,matching_clearance,21.695,77.455,3475,3556,0.337167
24723,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,270,0,test,4,matching_clearance,21.695,77.455,3536,3556,0.333416
24724,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,280,0,train,4,matching_clearance,21.695,77.455,3475,3556,0.337167
24725,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,290,0,val,4,matching_clearance,21.695,77.455,3464,3556,0.361456
24726,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,300,0,val,4,matching_clearance,21.695,77.455,3516,3556,0.40847
24727,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,310,0,test,4,matching_clearance,21.695,77.455,3416,3556,0.47407
24728,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,320,0,train,4,matching_clearance,21.695,77.455,3416,3556,0.540661
24729,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,330,0,test,4,matching_clearance,21.695,77.455,3516,3556,0.605647
24730,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,340,0,train,4,matching_clearance,21.695,77.455,3464,3556,0.681992
24731,rounded_rectangle_018,rounded_rectangle_018_cav00,rounded_rectangle,False,350,0,train,4,matching_clearance,21.695,77.455,3475,3556,0.787831
24732,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,0,0,val,4,other_piece_matching,21.695,97.655,3536,1196,0.345688
24733,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,10,0,test,4,other_piece_matching,21.695,97.655,3475,1196,0.351532
24734,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,20,0,train,4,other_piece_matching,21.695,97.655,3464,1196,0.349496
24735,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,30,0,test,4,other_piece_matching,21.695,97.655,3516,1196,0.344653
24736,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,40,0,test,4,other_piece_matching,21.695,97.655,3416,1196,0.336412
24737,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,50,0,val,4,other_piece_matching,21.695,97.655,3416,1196,0.326389
24738,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,60,0,test,4,other_piece_matching,21.695,97.655,3516,1196,0.318261
24739,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,70,0,train,4,other_piece_matching,21.695,97.655,3464,1196,0.312486
24740,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,80,0,val,4,other_piece_matching,21.695,97.655,3475,1196,0.304167
24741,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,90,0,train,4,other_piece_matching,21.695,97.655,3536,1196,0.299227
24742,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,100,0,test,4,other_piece_matching,21.695,97.655,3475,1196,0.304167
24743,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,110,0,train,4,other_piece_matching,21.695,97.655,3464,1196,0.312486
24744,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,120,0,val,4,other_piece_matching,21.695,97.655,3516,1196,0.318261
24745,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,130,0,test,4,other_piece_matching,21.695,97.655,3416,1196,0.326389
24746,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,140,0,train,4,other_piece_matching,21.695,97.655,3416,1196,0.336412
24747,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,150,0,train,4,other_piece_matching,21.695,97.655,3516,1196,0.344653
24748,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,160,0,train,4,other_piece_matching,21.695,97.655,3464,1196,0.349496
24749,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,170,0,train,4,other_piece_matching,21.695,97.655,3475,1196,0.351532
24750,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,180,0,val,4,other_piece_matching,21.695,97.655,3536,1196,0.345688
24751,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,190,0,train,4,other_piece_matching,21.695,97.655,3475,1196,0.351532
24752,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,200,0,val,4,other_piece_matching,21.695,97.655,3464,1196,0.349496
24753,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,210,0,train,4,other_piece_matching,21.695,97.655,3516,1196,0.344653
24754,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,220,0,val,4,other_piece_matching,21.695,97.655,3416,1196,0.336412
24755,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,230,0,train,4,other_piece_matching,21.695,97.655,3416,1196,0.326389
24756,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,240,0,train,4,other_piece_matching,21.695,97.655,3516,1196,0.318261
24757,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,250,0,val,4,other_piece_matching,21.695,97.655,3464,1196,0.312486
24758,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,260,0,train,4,other_piece_matching,21.695,97.655,3475,1196,0.304167
24759,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,270,0,val,4,other_piece_matching,21.695,97.655,3536,1196,0.299227
24760,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,280,0,train,4,other_piece_matching,21.695,97.655,3475,1196,0.304167
24761,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,290,0,train,4,other_piece_matching,21.695,97.655,3464,1196,0.312486
24762,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,300,0,train,4,other_piece_matching,21.695,97.655,3516,1196,0.318261
24763,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,310,0,train,4,other_piece_matching,21.695,97.655,3416,1196,0.326389
24764,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,320,0,train,4,other_piece_matching,21.695,97.655,3416,1196,0.336412
24765,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,330,0,train,4,other_piece_matching,21.695,97.655,3516,1196,0.344653
24766,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,340,0,test,4,other_piece_matching,21.695,97.655,3464,1196,0.349496
24767,rounded_rectangle_018,rounded_rectangle_018_cav01,rounded_rectangle,False,350,0,test,4,other_piece_matching,21.695,97.655,3475,1196,0.351532
24768,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,0,0,train,4,scale_minus_20_percent,21.695,95.92,3536,2300,0.634476
24769,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,10,0,test,4,scale_minus_20_percent,21.695,95.92,3475,2300,0.627248
24770,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,20,0,train,4,scale_minus_20_percent,21.695,95.92,3464,2300,0.578237
24771,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,30,0,train,4,scale_minus_20_percent,21.695,95.92,3516,2300,0.528985
24772,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,40,0,val,4,scale_minus_20_percent,21.695,95.92,3416,2300,0.485023
24773,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,50,0,train,4,scale_minus_20_percent,21.695,95.92,3416,2300,0.441655
24774,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,60,0,train,4,scale_minus_20_percent,21.695,95.92,3516,2300,0.394851
24775,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,70,0,val,4,scale_minus_20_percent,21.695,95.92,3464,2300,0.348233
24776,rounded_rectangle_018,rounded_rectangle_018_cav02,rounded_rectangle,False,80,0,val,4,scale_minus_20_percent,21.695,95.92,3475,2300,0.325336
